ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,lifetime_so_far_days,Promotion_#_campaign_accepted,#_children_at_home,Total_$_spend_last_2_years,Total_#_purchases
1324,Graduation,Engaged,38872.0,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,29,1657,0,1,91.0,8
326,Graduation,Engaged,51148.0,38,235.0,6.0,45.0,8.0,9.0,12.0,4,5,1,6,6,0,44,1758,0,2,315.0,16
7224,Graduation,Engaged,31353.0,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,0,40,1444,0,2,31.0,6
6999,Master,Engaged,69661.0,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,37,1309,0,0,834.0,23
9938,Graduation,Engaged,80067.0,82,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,0,63,1545,5,0,1600.0,17
6422,Graduation,Engaged,86718.0,20,344.0,189.0,482.0,50.0,33.0,172.0,1,5,6,5,2,0,63,1790,0,0,1270.0,17
3182,PhD,Alone,46854.0,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,0,44,1352,3,2,263.0,15
7300,Graduation,Alone,69142.0,50,448.0,4.0,34.0,6.0,4.0,39.0,3,8,1,7,5,0,65,1262,4,1,535.0,19
10424,Graduation,Alone,75922.0,60,265.0,138.0,553.0,224.0,23.0,92.0,1,4,4,9,1,0,49,1552,0,0,1295.0,18
8727,Graduation,Alone,63693.0,63,587.0,43.0,337.0,42.0,87.0,54.0,3,11,6,9,6,0,39,1520,0,1,1150.0,29
2798,PhD,Engaged,102160.0,54,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,0,40,2131,1,0,1240.0,26
1030,PhD,Alone,40637.0,72,22.0,0.0,13.0,0.0,0.0,3.0,2,1,0,3,7,0,52,1609,0,2,38.0,6
624,Master,Alone,18890.0,5,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,0,33,1888,3,0,35.0,4
5176,Graduation,Engaged,29604.0,88,7.0,6.0,13.0,7.0,6.0,14.0,1,1,0,3,9,0,29,1583,3,1,53.0,5
5552,Master,Alone,48721.0,50,81.0,18.0,113.0,47.0,13.0,21.0,6,4,2,5,6,0,54,1674,0,2,293.0,17
868,Graduation,Engaged,44794.0,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,51,1224,0,1,65.0,6
380,Graduation,Alone,64497.0,17,1170.0,48.0,320.0,42.0,32.0,192.0,5,11,4,9,8,0,63,1890,3,1,1804.0,29
2677,Graduation,Engaged,46097.0,11,72.0,24.0,68.0,65.0,4.0,8.0,5,3,1,6,4,0,61,1717,0,1,241.0,15
6521,Graduation,Engaged,77972.0,18,613.0,22.0,319.0,33.0,102.0,12.0,1,4,6,9,1,0,63,1365,0,0,1101.0,20
6927,PhD,Engaged,44377.0,70,224.0,0.0,30.0,0.0,0.0,10.0,8,5,1,5,8,0,49,2042,0,2,264.0,19
2877,Master,Engaged,46014.0,21,410.0,0.0,59.0,19.0,9.0,44.0,10,7,1,8,7,0,43,1786,0,2,541.0,26
0,Graduation,Engaged,70951.0,66,239.0,10.0,554.0,254.0,87.0,54.0,1,3,4,9,1,0,32,1712,0,0,1198.0,17
1584,Graduation,Engaged,41443.0,79,171.0,7.0,171.0,25.0,19.0,89.0,6,8,1,5,8,0,40,1438,0,1,482.0,20
7264,2n_Cycle,Alone,52195.0,2,12.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,39,1103,0,3,17.0,4
6274,Master,Engaged,83790.0,81,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,69,1488,4,0,1615.0,25
1377,Master,Alone,44551.0,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,0,63,1564,0,1,285.0,12
454,Graduation,Engaged,69508.0,48,824.0,32.0,162.0,42.0,32.0,43.0,2,11,4,11,6,0,37,1854,0,1,1135.0,28
1755,2n_Cycle,Engaged,45204.0,93,30.0,11.0,25.0,29.0,1.0,18.0,1,1,1,4,3,0,29,1134,0,1,114.0,7
2075,Graduation,Engaged,72460.0,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,48,1489,0,0,1047.0,16
4785,PhD,Engaged,77622.0,3,520.0,7.0,154.0,19.0,0.0,14.0,2,6,3,11,3,0,47,1338,0,2,714.0,22
9076,PhD,Engaged,30732.0,44,155.0,1.0,25.0,0.0,1.0,3.0,4,4,1,4,8,0,37,1686,0,1,185.0,13
7079,Graduation,Alone,63887.0,38,897.0,23.0,207.0,15.0,11.0,92.0,5,9,6,12,6,0,55,1951,0,1,1245.0,32
4653,Graduation,Engaged,42011.0,46,131.0,0.0,16.0,2.0,1.0,39.0,4,3,1,4,8,0,39,1722,0,1,189.0,12
7375,Graduation,Engaged,51369.0,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,41,1874,0,1,576.0,16
709,Graduation,Alone,51537.0,27,787.0,20.0,204.0,0.0,0.0,92.0,3,2,2,11,8,0,65,1917,0,1,1103.0,18
460,PhD,Engaged,79930.0,72,792.0,86.0,740.0,67.0,51.0,17.0,1,3,5,8,2,0,45,1952,0,0,1753.0,17
3726,PhD,Engaged,34320.0,66,4.0,1.0,9.0,3.0,0.0,0.0,1,1,0,2,8,0,31,1395,0,1,17.0,4
6798,Graduation,Alone,37070.0,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,51,1728,6,2,433.0,23
5341,2n_Cycle,Alone,81975.0,2,983.0,76.0,184.0,180.0,138.0,27.0,1,6,3,4,7,0,55,1686,5,1,1588.0,14
1606,Graduation,Engaged,38590.0,65,3.0,1.0,8.0,4.0,3.0,3.0,1,1,0,2,8,0,46,1672,0,1,22.0,4
9617,Graduation,Alone,15033.0,37,0.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,0,66,1336,0,0,19.0,5
3233,PhD,Engaged,62745.0,89,562.0,21.0,464.0,28.0,10.0,32.0,3,7,8,11,5,0,52,1725,0,1,1117.0,29
89,2n_Cycle,Engaged,22212.0,49,5.0,9.0,20.0,6.0,8.0,21.0,2,2,0,4,6,0,42,1552,0,1,69.0,8
2936,Master,Engaged,23661.0,46,18.0,0.0,4.0,0.0,0.0,1.0,1,1,0,3,7,0,35,1705,0,1,23.0,5
9449,PhD,Alone,79761.0,32,415.0,5.0,124.0,15.0,35.0,11.0,1,5,2,11,3,0,59,1707,0,1,605.0,19
7297,Graduation,Alone,7500.0,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,44,1447,0,1,57.0,11
11004,2n_Cycle,Alone,60182.0,23,8.0,0.0,5.0,7.0,0.0,2.0,1,1,0,2,4,0,24,1305,0,1,22.0,4
313,Graduation,Alone,73455.0,98,901.0,61.0,757.0,186.0,163.0,20.0,1,6,5,10,3,0,49,1506,4,0,2088.0,22
9940,Graduation,Engaged,64961.0,97,382.0,114.0,276.0,75.0,124.0,38.0,2,6,4,4,3,0,59,1815,0,1,1009.0,16
10735,Graduation,Alone,22804.0,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,46,1595,0,1,26.0,5
9529,Graduation,Engaged,73687.0,8,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,0,27,1475,1,0,1627.0,22
6439,Graduation,Engaged,61074.0,37,789.0,0.0,133.0,0.0,28.0,152.0,7,11,5,8,7,0,59,1943,0,1,1102.0,31
7411,PhD,Engaged,31686.0,31,11.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,0,53,1316,0,2,17.0,6
2176,Graduation,Engaged,80134.0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,45,1667,1,1,1690.0,16
9265,Graduation,Engaged,75027.0,74,925.0,64.0,179.0,133.0,12.0,77.0,2,9,4,6,5,0,64,1563,0,1,1390.0,21
8867,PhD,Engaged,67546.0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,0,29,1929,0,0,2126.0,20
8932,Master,Engaged,65176.0,57,960.0,28.0,183.0,220.0,70.0,70.0,4,9,6,6,6,0,48,1870,0,1,1531.0,25
10236,Master,Alone,31160.0,59,16.0,3.0,25.0,6.0,1.0,13.0,2,2,0,3,8,0,42,1548,0,1,64.0,7
6340,Graduation,Alone,29938.0,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,0,32,1507,0,1,26.0,6
10089,Graduation,Alone,102692.0,5,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,0,43,1683,1,0,1112.0,29
2227,2n_Cycle,Engaged,26490.0,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,0,59,1907,0,0,210.0,11
10992,Graduation,Engaged,75702.0,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,0,50,1931,0,2,1148.0,26
5304,PhD,Alone,30899.0,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,0,43,1886,0,1,33.0,6
309,PhD,Engaged,63342.0,48,918.0,21.0,118.0,13.0,10.0,21.0,3,8,3,5,6,0,56,1883,4,1,1101.0,19
3406,Graduation,Alone,45989.0,97,138.0,33.0,87.0,28.0,24.0,12.0,4,3,2,7,3,0,53,1877,0,1,322.0,16
2661,Graduation,Alone,18701.0,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,0,53,1711,0,2,44.0,10
3153,PhD,Alone,40737.0,24,11.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,8,0,60,1583,0,3,17.0,4
10264,Graduation,Alone,15287.0,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,0,38,1889,3,1,31.0,6
1184,PhD,Alone,69674.0,46,554.0,41.0,215.0,11.0,0.0,24.0,3,10,2,10,5,0,49,1665,0,2,845.0,25
4200,Master,Engaged,44159.0,85,167.0,2.0,62.0,24.0,13.0,7.0,4,4,1,6,5,0,47,1274,0,1,275.0,15
9396,PhD,Engaged,37717.0,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,39,1845,0,1,25.0,4
2387,Master,Engaged,43776.0,9,177.0,2.0,71.0,3.0,2.0,20.0,6,5,2,4,8,0,65,1746,6,2,275.0,17
6690,Master,Engaged,38179.0,30,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,0,51,1734,0,2,90.0,11
1225,Graduation,Engaged,80124.0,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,0,54,1265,3,0,1495.0,19
9703,PhD,Engaged,38097.0,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,0,47,1884,3,2,184.0,11
291,Graduation,Engaged,72940.0,13,182.0,74.0,298.0,162.0,149.0,116.0,1,3,3,6,1,0,47,1637,0,0,981.0,13
4557,Graduation,Engaged,22070.0,11,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,6,0,47,1707,0,1,67.0,8
2379,Graduation,Alone,69267.0,31,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,0,64,1907,6,0,1635.0,14
5726,Master,Alone,31788.0,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,1,34,1363,0,1,60.0,10
3066,PhD,Engaged,61905.0,2,167.0,0.0,43.0,6.0,2.0,13.0,2,4,2,4,5,0,42,1350,0,1,231.0,12
6336,Graduation,Engaged,29315.0,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,57,1287,0,2,48.0,10
10967,Graduation,Alone,33378.0,38,33.0,6.0,40.0,3.0,7.0,10.0,3,2,0,4,7,0,54,1654,0,2,99.0,9
2304,PhD,Engaged,66313.0,86,625.0,7.0,99.0,10.0,22.0,7.0,2,6,3,12,4,0,54,1548,0,1,770.0,23
3445,Graduation,Alone,60714.0,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,61,1790,6,0,957.0,23
7828,Master,Engaged,77882.0,29,68.0,129.0,396.0,188.0,22.0,15.0,1,3,3,5,1,0,36,1322,0,0,818.0,12
3762,PhD,Alone,69867.0,30,196.0,0.0,512.0,33.0,130.0,54.0,1,3,5,8,1,0,31,1772,1,0,925.0,17
4391,Master,Alone,63841.0,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,49,1696,0,1,908.0,22
4669,Basic,Engaged,24480.0,46,4.0,19.0,9.0,28.0,25.0,17.0,3,3,0,4,7,0,36,1501,0,1,102.0,10
10144,Graduation,Engaged,51369.0,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,41,1874,0,1,576.0,16
8652,Graduation,Engaged,37760.0,20,84.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,0,71,1929,0,0,317.0,13
1672,PhD,Engaged,65640.0,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,0,43,1439,0,1,461.0,15
8962,Master,Engaged,44319.0,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,42,1335,0,2,37.0,7
9974,Graduation,Engaged,30631.0,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,0,43,1466,0,1,70.0,7
10983,Graduation,Engaged,75278.0,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,0,65,1778,0,0,930.0,23
8148,Master,Engaged,50898.0,88,285.0,28.0,242.0,55.0,114.0,135.0,13,6,2,12,5,0,61,1594,0,2,859.0,33
10102,Graduation,Alone,79946.0,19,395.0,183.0,565.0,166.0,141.0,28.0,1,5,11,5,3,0,51,1103,0,0,1478.0,22
4697,Master,Alone,35416.0,62,248.0,3.0,81.0,4.0,3.0,51.0,3,7,1,5,8,0,68,1643,0,0,390.0,16
9262,2n_Cycle,Engaged,32414.0,11,20.0,6.0,5.0,0.0,9.0,12.0,1,1,0,3,7,0,33,1710,3,0,52.0,5
7254,Graduation,Engaged,38361.0,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,48,1446,0,1,137.0,10
4543,Graduation,Engaged,82497.0,32,777.0,129.0,573.0,216.0,21.0,203.0,1,2,7,9,4,0,37,1868,5,0,1919.0,19
4927,Graduation,Engaged,16626.0,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,0,46,1427,0,2,68.0,9
10451,Graduation,Engaged,29672.0,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,52,1470,0,2,25.0,4
2926,Master,Engaged,55951.0,62,1241.0,0.0,80.0,0.0,13.0,40.0,3,3,6,11,8,0,65,1937,2,1,1374.0,23
2874,2n_Cycle,Alone,35388.0,20,6.0,4.0,7.0,4.0,3.0,8.0,1,1,0,3,7,0,29,1623,0,1,32.0,5
9738,Master,Engaged,42386.0,43,65.0,4.0,16.0,0.0,4.0,11.0,1,3,0,3,8,0,31,1794,0,1,100.0,7
7119,Graduation,Alone,68627.0,45,395.0,15.0,263.0,60.0,54.0,38.0,1,2,3,6,1,0,35,1472,0,0,825.0,12
3924,PhD,Alone,57912.0,34,801.0,0.0,80.0,0.0,0.0,35.0,5,8,3,12,5,0,52,1366,4,1,916.0,28
5827,Graduation,Alone,35246.0,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,0,59,1336,0,2,62.0,11
5596,2n_Cycle,Engaged,58821.0,44,513.0,14.0,154.0,19.0,0.0,28.0,1,9,2,9,6,0,61,1463,0,1,728.0,21
10812,PhD,Engaged,46377.0,89,37.0,0.0,46.0,4.0,3.0,0.0,1,2,1,3,4,0,39,1439,0,1,90.0,7
1717,Graduation,Alone,39747.0,43,80.0,15.0,93.0,20.0,13.0,52.0,3,5,1,4,8,0,29,1339,0,1,273.0,13
9491,Graduation,Engaged,23976.0,68,14.0,1.0,21.0,2.0,3.0,25.0,3,3,1,3,7,0,33,1446,0,1,66.0,10
9274,Master,Engaged,80950.0,44,525.0,147.0,112.0,219.0,147.0,63.0,1,6,7,9,2,0,56,1720,1,0,1213.0,23
6609,Graduation,Alone,27038.0,64,1.0,26.0,25.0,17.0,23.0,15.0,1,3,0,3,9,0,51,1911,6,0,107.0,7
6963,Graduation,Alone,77457.0,85,675.0,11.0,400.0,15.0,45.0,11.0,1,2,5,10,1,0,70,1319,5,0,1157.0,18
4440,Master,Engaged,64100.0,93,509.0,0.0,27.0,0.0,0.0,10.0,1,8,3,6,7,0,53,1525,4,1,546.0,18
1379,Master,Engaged,42670.0,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,25,1690,0,0,241.0,11
10032,Graduation,Alone,12571.0,86,3.0,5.0,14.0,2.0,12.0,17.0,4,3,1,3,6,0,41,1424,0,1,53.0,11
2826,Graduation,Engaged,22574.0,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,50,1506,0,3,37.0,7
2437,Graduation,Engaged,52531.0,69,861.0,138.0,461.0,60.0,30.0,61.0,1,6,5,12,3,0,28,1742,1,0,1611.0,24
6320,Master,Alone,70893.0,42,768.0,44.0,561.0,77.0,44.0,14.0,1,6,6,10,3,0,41,1654,0,0,1508.0,23
3050,Graduation,Engaged,54198.0,13,185.0,0.0,28.0,3.0,2.0,17.0,6,3,1,6,4,0,51,1456,0,2,235.0,16
231,Master,Engaged,28839.0,86,24.0,0.0,7.0,0.0,0.0,1.0,2,2,0,3,5,0,61,1135,0,2,32.0,7
2392,Graduation,Engaged,40321.0,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,45,1597,0,2,102.0,8
9478,Graduation,Alone,66503.0,30,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,32,1946,0,1,401.0,15
113,Graduation,Engaged,30833.0,33,11.0,0.0,7.0,3.0,1.0,6.0,2,1,0,3,5,0,66,1610,0,2,28.0,6
2863,Graduation,Alone,52531.0,67,738.0,20.0,172.0,52.0,50.0,20.0,6,2,3,10,7,0,47,1572,1,3,1052.0,21
1802,Graduation,Engaged,64795.0,23,412.0,5.0,119.0,38.0,29.0,77.0,3,3,3,12,2,0,46,1790,0,1,680.0,21
520,Graduation,Engaged,34421.0,81,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,43,1800,0,1,30.0,4
8275,PhD,Alone,47025.0,6,16.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,52,1197,0,2,20.0,4
9750,PhD,Alone,64325.0,41,731.0,60.0,353.0,78.0,12.0,73.0,5,10,3,5,7,0,56,1624,0,1,1307.0,23
2607,Graduation,Alone,40464.0,78,424.0,17.0,118.0,7.0,23.0,41.0,6,8,2,8,8,0,64,1502,0,1,630.0,24
7214,Graduation,Engaged,62187.0,49,792.0,0.0,275.0,45.0,45.0,126.0,1,4,8,5,3,0,60,1680,0,0,1283.0,18
5835,PhD,Alone,14849.0,39,21.0,2.0,28.0,3.0,2.0,9.0,3,2,0,4,8,0,41,1769,0,1,65.0,9
3896,Graduation,Engaged,27255.0,3,22.0,1.0,11.0,0.0,1.0,2.0,1,1,0,3,7,0,33,1615,0,1,37.0,5
10350,PhD,Engaged,54432.0,37,33.0,0.0,5.0,0.0,0.0,0.0,1,1,0,3,4,0,67,1559,0,3,38.0,5
7786,PhD,Alone,29999.0,22,68.0,7.0,59.0,10.0,5.0,11.0,4,3,1,4,8,0,31,1763,0,1,160.0,12
2861,Graduation,Alone,24072.0,79,9.0,1.0,6.0,3.0,0.0,4.0,1,1,0,2,8,0,34,1701,0,1,23.0,4
663,PhD,Alone,33996.0,46,40.0,2.0,15.0,8.0,0.0,6.0,1,1,1,3,4,0,28,1494,0,0,71.0,6
10675,PhD,Engaged,66334.0,82,909.0,11.0,218.0,0.0,0.0,23.0,2,9,3,5,5,0,61,1744,6,1,1161.0,19
2521,Master,Engaged,35178.0,10,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,0,46,1533,3,1,59.0,5
9592,Graduation,Engaged,22010.0,51,11.0,2.0,9.0,3.0,0.0,8.0,2,2,0,3,8,0,34,1626,0,1,33.0,7
10151,Graduation,Alone,62204.0,38,317.0,46.0,247.0,151.0,46.0,139.0,1,4,5,12,3,0,57,1829,0,2,946.0,22
7381,Graduation,Alone,75693.0,10,797.0,153.0,293.0,72.0,97.0,30.0,1,11,4,6,4,0,49,2009,1,0,1442.0,22
4099,Graduation,Engaged,30675.0,14,10.0,2.0,16.0,11.0,2.0,21.0,1,1,0,3,8,0,45,1827,0,1,62.0,5
9560,Graduation,Engaged,83003.0,18,856.0,61.0,570.0,40.0,25.0,122.0,1,7,6,8,3,0,52,1745,5,0,1674.0,22
1150,PhD,Engaged,83532.0,36,755.0,144.0,562.0,104.0,64.0,224.0,1,4,6,4,1,0,38,1538,5,0,1853.0,15
10172,Graduation,Alone,68655.0,95,456.0,19.0,832.0,75.0,118.0,38.0,1,4,5,11,3,0,29,1891,0,0,1538.0,21
11191,Graduation,Alone,41411.0,11,37.0,32.0,38.0,11.0,3.0,18.0,1,2,1,4,6,0,31,1614,0,0,139.0,8
9707,PhD,Engaged,55212.0,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,48,1845,2,1,1182.0,20
6245,PhD,Engaged,59292.0,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,67,1643,0,1,507.0,18
8234,Basic,Engaged,27190.0,13,1.0,6.0,7.0,0.0,1.0,3.0,1,1,0,2,8,0,44,1580,3,1,18.0,4
1411,Graduation,Alone,82623.0,58,204.0,34.0,204.0,172.0,153.0,173.0,1,2,9,4,1,0,65,1523,0,0,940.0,16
8553,Graduation,Engaged,44300.0,65,30.0,0.0,9.0,0.0,0.0,3.0,2,1,0,3,6,0,52,1633,0,2,42.0,6
1826,Graduation,Alone,84835.0,0,189.0,104.0,379.0,111.0,189.0,218.0,1,4,4,6,1,0,47,1275,6,0,1190.0,15
8842,Graduation,Alone,30372.0,33,15.0,0.0,12.0,7.0,3.0,7.0,3,2,0,3,7,0,46,1813,0,2,44.0,8
11030,Master,Engaged,33181.0,90,9.0,0.0,3.0,0.0,0.0,4.0,1,1,0,2,6,0,41,1382,3,1,16.0,4
2579,Graduation,Engaged,71113.0,95,495.0,33.0,255.0,11.0,33.0,8.0,4,6,7,9,4,0,60,1456,0,1,835.0,26
175,Graduation,Engaged,71952.0,93,656.0,80.0,455.0,52.0,107.0,93.0,2,8,4,8,4,0,31,1533,3,1,1443.0,22
9185,PhD,Alone,69759.0,38,452.0,20.0,514.0,13.0,30.0,0.0,3,4,6,5,3,0,51,1506,6,0,1029.0,18
11056,Graduation,Engaged,72099.0,18,546.0,91.0,410.0,119.0,0.0,22.0,1,3,4,10,1,0,43,1872,0,0,1188.0,18
9365,PhD,Alone,60000.0,57,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,41,1816,0,1,1277.0,24
6201,Graduation,Alone,38643.0,45,22.0,2.0,14.0,0.0,1.0,10.0,2,2,0,3,7,1,39,1474,0,2,49.0,7
2061,Graduation,Engaged,50737.0,61,78.0,0.0,11.0,0.0,0.0,10.0,1,2,0,4,6,0,62,1498,4,1,99.0,7
6184,PhD,Engaged,68462.0,6,561.0,64.0,785.0,84.0,128.0,48.0,1,3,3,8,1,0,48,1826,0,0,1670.0,15
6142,Master,Engaged,65073.0,65,629.0,17.0,177.0,69.0,0.0,8.0,1,5,3,5,2,1,74,1575,0,0,900.0,14
4107,PhD,Engaged,46681.0,52,269.0,15.0,69.0,15.0,19.0,38.0,2,4,6,4,5,0,69,1585,0,2,425.0,16
7274,Graduation,Engaged,78618.0,87,736.0,163.0,818.0,212.0,163.0,61.0,1,4,7,10,2,0,60,1901,4,0,2153.0,22
9336,PhD,Alone,62187.0,38,512.0,0.0,83.0,0.0,0.0,41.0,3,6,2,10,4,0,48,1361,0,1,636.0,21
2958,Graduation,Engaged,28442.0,53,19.0,3.0,10.0,11.0,8.0,6.0,3,2,1,4,4,0,39,1387,0,2,57.0,10
933,PhD,Engaged,37717.0,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,39,1845,0,1,25.0,4
5837,Graduation,Engaged,51479.0,67,247.0,8.0,160.0,6.0,8.0,65.0,7,6,3,6,7,0,50,1810,0,2,494.0,22
10704,Graduation,Alone,54803.0,65,404.0,0.0,92.0,28.0,27.0,142.0,2,6,2,9,4,0,48,1939,0,1,693.0,19
5125,Graduation,Engaged,79530.0,64,333.0,0.0,815.0,129.0,42.0,29.0,1,4,10,11,2,0,57,1670,0,0,1348.0,26
4432,Graduation,Alone,31615.0,82,2.0,3.0,20.0,6.0,11.0,9.0,2,2,0,3,7,0,41,1732,0,1,51.0,7
5955,Graduation,Engaged,72025.0,27,833.0,33.0,549.0,151.0,133.0,233.0,1,4,3,8,3,0,55,1851,0,0,1932.0,16
2928,PhD,Alone,52614.0,63,789.0,0.0,142.0,12.0,9.0,38.0,2,2,4,8,8,0,42,2161,0,1,990.0,16
5680,2n_Cycle,Engaged,35684.0,66,10.0,4.0,7.0,0.0,6.0,3.0,1,1,0,3,6,0,33,1330,0,1,30.0,5
10313,Graduation,Engaged,48178.0,69,159.0,4.0,45.0,6.0,2.0,38.0,6,5,1,4,8,0,42,1871,0,2,254.0,16
2557,Master,Alone,29548.0,52,7.0,1.0,6.0,3.0,1.0,11.0,1,1,1,2,4,0,47,1566,3,1,29.0,5
1245,Graduation,Alone,63810.0,45,977.0,12.0,253.0,16.0,12.0,101.0,4,4,3,12,8,0,51,1857,4,1,1371.0,23
1519,PhD,Alone,38578.0,2,38.0,4.0,22.0,3.0,3.0,3.0,3,3,0,3,8,0,45,1634,6,2,73.0,9
10703,Master,Alone,46098.0,86,57.0,0.0,27.0,0.0,0.0,36.0,4,3,2,2,8,0,42,1942,0,2,120.0,11
1726,Graduation,Alone,22585.0,23,3.0,9.0,15.0,13.0,2.0,39.0,1,1,1,2,9,0,47,1730,3,0,81.0,5
4459,Graduation,Alone,30279.0,13,10.0,4.0,14.0,4.0,4.0,1.0,1,1,0,3,8,0,28,1808,0,1,37.0,5
1729,PhD,Engaged,66426.0,14,1043.0,24.0,97.0,32.0,24.0,157.0,2,3,5,10,6,0,56,1766,0,1,1377.0,20
1517,Graduation,Alone,30822.0,92,3.0,9.0,13.0,2.0,12.0,12.0,1,1,0,3,7,0,48,1642,0,1,51.0,5
2098,PhD,Engaged,33581.0,38,11.0,0.0,5.0,0.0,0.0,1.0,1,1,0,2,8,0,48,1594,0,2,17.0,4
9543,Graduation,Engaged,19986.0,74,3.0,6.0,5.0,0.0,2.0,6.0,1,0,0,3,7,0,32,1489,0,1,22.0,4
6878,Graduation,Alone,27421.0,14,43.0,12.0,96.0,78.0,40.0,55.0,3,4,1,6,7,0,63,1826,0,0,324.0,14
3310,2n_Cycle,Engaged,35688.0,94,73.0,3.0,90.0,12.0,1.0,32.0,7,4,1,4,8,0,44,1938,0,3,211.0,16
2724,Master,Alone,36143.0,33,12.0,0.0,1.0,0.0,0.0,6.0,1,0,1,2,3,0,36,1353,0,1,19.0,4
948,Graduation,Alone,10245.0,32,4.0,7.0,7.0,6.0,4.0,13.0,3,1,2,2,5,0,46,1672,0,1,41.0,8
6720,Master,Engaged,43795.0,11,314.0,11.0,53.0,4.0,3.0,107.0,3,7,3,4,7,0,49,1518,4,1,492.0,17
6202,Graduation,Engaged,63381.0,78,571.0,50.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,57,2042,0,1,1005.0,26
2066,Graduation,Engaged,38823.0,56,70.0,0.0,11.0,2.0,8.0,23.0,1,2,1,3,6,0,68,1930,0,1,114.0,7
